ID,DEFAULT_JULY
11567,0.5694263374880622
1438,0.1666200466468667
9699,0.23569596599691423
4772,0.13327500568161182
21375,0.18597735160249468
12948,0.4688135249774832
3101,0.13517314702863256
24747,0.23644040581207235
21424,0.4538704394860696
15932,0.5510253694665382
18689,0.25106953401143906
17834,0.4872762610845627
16649,0.2790828972043505
11542,0.3591394599091573
5715,0.07740114038358333
2334,0.7000412902877067
27342,0.23646820584610406
9301,0.655372532270319
10465,0.16094141149892072
8396,0.3078678084907391
19458,0.25834688349225743
18528,0.15446958046014914
147,0.6050824128716967
28741,0.21303783105534196
543,0.10696036201600849
18943,0.07952402828773772
4002,0.18775936126343395
199,0.10441474914113144
13888,0.14621751743498973
13355,0.11771759534653332
25306,0.14411597628454953
9414,0.2080055019579271
5588,0.07603572284657593
9812,0.6565317442295349
1675,0.8145407934851044
5969,0.7251636074272674
11604,0.1460066001555552
17474,0.1721494018479961
286,0.36499190001084075
25752,0.10441081924005446
15391,0.07480080011927787
2649,0.1251918804179502
9467,0.11947514163703957
28501,0.20348276200223173
5295,0.2642343591898564
2564,0.21736071512936586
27378,0.1601338375933837
14589,0.12136010372470053
1022,0.16913946972080623
23390,0.06401490061887785
404,0.37950661854947737
20441,0.21394293982211166
3365,0.2429938901163646
16465,0.22074891415143416
28369,0.07518150473451243
26054,0.2851316636576794
10693,0.15394565587394943
3240,0.7121945378961287
23363,0.07433972067318112
20332,0.07374806618192083
7086,0.23678556807288548
15591,0.11568205948478262
11995,0.15363857206960993
18869,0.08338675203604826
8885,0.2753074037823501
27166,0.12769365079782274
19945,0.3302482541525798
27881,0.555947281104717
24109,0.13766551133459015
26271,0.1152821998703185
11374,0.15824564126004917
20628,0.46977600500113037
28100,0.32327514698016174
11407,0.13838169548712873
22543,0.2072533528199984
24965,0.2454611941981385
1519,0.14074274187152155
16128,0.07592446692624569
2832,0.12423679004309658
7067,0.14131010986263387
1288,0.15338537476341482
9747,0.9176549527899455
15748,0.15543349496535383
420,0.11022053086776622
16330,0.17092778636367076
21325,0.13403862652108434
19476,0.951620426767112
25435,0.1906715820330072
18715,0.22640553398606428
18469,0.14991977682025495
29184,0.05009736778419671
19163,0.17055038477867168
19279,0.05254874977706584
28944,0.313050421012837
25156,0.22247305863323383
11817,0.15687018632644922
1084,0.08091314458076504
13112,0.14549200302946297
3288,0.29354269873762306
15694,0.33916375460576703
18198,0.33985700123334384
17033,0.806440330322898
9762,0.08411337981419086
29568,0.14721670374887982
17936,0.5988983518389358
425,0.20040959786953894
27727,0.12576114408836736
29506,0.08665095422433546
5671,0.08122806756640787
26299,0.5930664228373647
3838,0.0986973392936926
29635,0.11104575370802156
9234,0.10289973970083865
20379,0.11346760581220304
20165,0.20142384724369028
22450,0.23072663252146827
11109,0.13224347311070964
6168,0.24824942035821787
7421,0.0954035733649361
23890,0.08057090134361151
23849,0.11973357930186566
18799,0.18990741584708878
6100,0.5676360941623555
20068,0.0740600194765282
7894,0.6015059380246512
17978,0.16450004822319308
100,0.16087584433943364
2002,0.09963948329537235
15233,0.7953026007257745
14078,0.23819923011971755
14194,0.09587126538410919
2217,0.0741638452033852
26872,0.06588190201340897
7337,0.10335580371294405
17603,0.337101908902846
702,0.6562111654272321
14755,0.21670914156509571
13835,0.19727839162565874
14335,0.15304026727976042
15123,0.2175806151453231
13169,0.7291576427889782
13788,0.18337423569039216
26884,0.3018578406256347
4762,0.26354547798766265
29014,0.3111108204569862
21522,0.12938667111916996
22057,0.14523056364633619
4042,0.10420923247304754
20733,0.08660601846621457
2664,0.15429636507091066
9520,0.8661797498187426
24012,0.10759592192055897
8686,0.17644473208166636
23647,0.1098706831467169
9499,0.19317872979994044
2385,0.14709449514889983
5961,0.137033634843111
13883,0.29501627869913155
12578,0.1917539133198853
17521,0.11663997230090603
28221,0.06870516508950748
16615,0.8846995562070972
24735,0.1994174158509078
5815,0.4202042935236686
279,0.058665627073343884
18388,0.2667728052079817
15840,0.15440395779410923
19812,0.07788874762236386
23370,0.2936104731309324
8931,0.2660808984524496
18170,0.1250995709407434
25945,0.07724827764629297
4857,0.11161624866481092
20990,0.8357001069458693
16590,0.16254797250763425
6155,0.08182179304600627
27050,0.12677012486608194
15206,0.2969380857142301
10025,0.13953155153228244
5820,0.12985116304450664
2798,0.06755881852652934
16788,0.48977403555988475
29081,0.06926017761536445
1909,0.20831081060959644
11544,0.11783863622469873
21673,0.23437056577150947
18297,0.08013322198198879
4448,0.11304594268838296
27936,0.13775150957907023
15113,0.16464643861431127
4530,0.08330701961409263
25692,0.3922137666476798
6728,0.47762372368159034
15946,0.611233358066624
20787,0.24585162070723662
10870,0.10067812146780994
7581,0.06687439209213591
12139,0.128969768089251
29955,0.059880574891382043
26061,0.42786159459193185
12838,0.16434927462114132
7469,0.4599018360420177
20349,0.14256435127169664
13304,0.07893804167563702
12557,0.21478397292826631
28121,0.2506176319697557
9770,0.5135504886039625
4437,0.08655747487286922
3076,0.13539405153971698
17098,0.2992883355746103
6920,0.44437001615569416
9246,0.08709188289729097
9969,0.08352110451645618
10224,0.16746285105543587
15792,0.21330911597839233
9067,0.375772267735474
25865,0.1373631874663143
24839,0.5326573408304197
6104,0.18652082712813678
15505,0.13875871384285282
789,0.14099001193457114
16165,0.15004513799198985
1000,0.2492434006100286
28724,0.31811024851039205
26928,0.14851080443584608
19866,0.7294614613758064
15841,0.566372532949689
3846,0.7275749299462063
3142,0.13321433399897928
19142,0.14229348192708857
4411,0.050861423511461924
27574,0.15420599933355328
18665,0.07934812964013631
26639,0.30647534436292717
24869,0.15603592621141668
9764,0.4259582679635858
21042,0.06656433799051145
2795,0.20862520515610256
22012,0.0636565963201615
938,0.20593742498379908
5238,0.07412400355069146
22686,0.07158977598186118
13243,0.24030570350973132
23128,0.07598411716433848
2761,0.08477326472879469
23462,0.14886824148138583
2401,0.7575068815954389
13159,0.0953089255831996
16005,0.17281446373477308
2493,0.08075533402221266
20501,0.11408216552446483
29162,0.5950910491366886
7192,0.06821474154035018
2919,0.07472466375079373
10049,0.16380121150890323
26701,0.19658054003612943
5422,0.45958469203384994
16394,0.5129144897525594
27519,0.12969407695560584
6950,0.14918507574805445
28024,0.23172357371919336
2700,0.12082901088291549
26595,0.12280147337158892
26219,0.17200091132237397
892,0.055949606680779584
3246,0.20397285070014248
28286,0.09828016570390075
19285,0.10732739344196669
11425,0.4229216995413088
17568,0.11123568754024919
17914,0.13524577549751143
23779,0.18527880713007558
21905,0.09649422545795269
16628,0.08378505213038456
2943,0.6274103350912926
25761,0.09041261459417513
21103,0.1295279721012866
13819,0.1091101196373504
2946,0.12331001341776511
2414,0.1209042966328826
6977,0.07770351443628909
1502,0.2279888853937639
13330,0.100163467913753
5255,0.14666456816642512
9029,0.749011304704196
1161,0.16070934037006043
24847,0.20207946702925417
12132,0.15156264578794562
14040,0.04065056800144237
27188,0.05872786844100441
12041,0.07948389177947801
18002,0.19338473397621658
27980,0.08513813771729656
4170,0.1620038487763118
12783,0.38377852997505923
14949,0.7890649005945173
11492,0.12063768172342915
8032,0.10397636169103111
18421,0.07057817423381298
21294,0.11471711450021953
20390,0.08335041829866417
21138,0.10388162543185481
13475,0.11944853244716508
24805,0.39111487682079493
1864,0.587675467261098
5253,0.10403988196170834
253,0.07322356165510396
25988,0.12393985656834258
27746,0.13725048906778628
2284,0.6228669154848478
15919,0.09531078491259802
15031,0.5262072106363119
3423,0.1537554124731958
7068,0.2203098040958489
2834,0.726536452712415
19996,0.19375154338825315
19066,0.09350897539831324
22014,0.06103146244093403
7126,0.253250735353827
11182,0.0947553518176273
25773,0.6065724866044416
15929,0.13749294253078503
4905,0.11424528335213774
16833,0.17180900957110334
1658,0.05179230724008413
26235,0.4325123002895255
15568,0.18890804267584843
11834,0.15666131158824537
9995,0.15314602909289116
6767,0.07891953521495106
20918,0.592654775094076
1115,0.5968995496125632
101,0.07740203734349566
13154,0.17959847272332372
24575,0.0671373266062786
19178,0.09117462873309384
24558,0.45239691259786374
27206,0.09703476013750623
1713,0.15073624635925154
3613,0.21257696977108462
27052,0.17413390400465512
29501,0.4698767542228777
25249,0.16514933538311458
16386,0.19040396358467182
9523,0.14501364147892207
14006,0.14426226702032605
23050,0.06880686881780992
18254,0.06594608987858853
752,0.06673771327849559
27651,0.3573422846480242
14623,0.0938417203029702
29696,0.15336285988321963
26852,0.1969020225684499
17005,0.1631852725240144
25170,0.1378780002265295
29110,0.04295312125975623
28384,0.12232036882971185
28687,0.09143257350516584
21455,0.4821152225927973
15018,0.1655430242026316
1083,0.19370137552744868
20012,0.16949598144518785
10008,0.136918199267886
25429,0.10295384148922183
22407,0.19990374627835833
7764,0.08979078224358542
16543,0.15103739679477607
11177,0.1323333637024167
11726,0.10832256804456078
23964,0.3374572897401387
14149,0.7877636256345609
22040,0.5657859419142871
14201,0.4857637389931384
15327,0.9202523230241674
1434,0.3057737576140107
23825,0.1505771030073277
16989,0.0897971969397686
6033,0.14220386859264555
25841,0.08673946879321497
847,0.054353884267387215
15459,0.10889016758840714
8474,0.11415313789895346
18173,0.23458025833702997
15775,0.14286122827565914
24154,0.10093773893419736
871,0.387652243391822
18965,0.05663179841110314
4248,0.10349584061995744
19434,0.07623546240985328
20254,0.16242024090792997
26115,0.24732718525266556
4754,0.6913301362262628
23688,0.12439773105883552
14498,0.22070254189845945
9940,0.20406459346840536
25870,0.0972236467937706
21787,0.11527159226761974
11621,0.7414497191831735
15481,0.1192876301050138
28443,0.09771708156324381
26861,0.2930091497861816
21057,0.2897715454306591
15392,0.3879063224680915
4920,0.0842844270888772
4742,0.10210602136578238
14997,0.41739348002289745
17828,0.16591504773236085
9166,0.1629468725812117
22061,0.5655807695614085
26382,0.36405141563721827
6037,0.16766984813032415
168,0.05051031936866236
14405,0.1414309624975384
23655,0.2735595592452421
13163,0.21919315165154213
12115,0.4252081000584188
15154,0.13516015031349787
14157,0.1321822062610805
7228,0.6951936170817322
9332,0.19672992682382826
7854,0.37577259003847446
8193,0.15476507015297586
23750,0.05162933879064238
28914,0.07806149257618351
22033,0.11080737251335847
8211,0.1421594544805236
4783,0.6950780106282839
20565,0.09580638748204154
8812,0.155646654991561
16153,0.10685843324028099
18839,0.5698228780768698
27477,0.08294647328774783
24537,0.09422786028097324
18632,0.7793565632145463
24138,0.15442701899338535
28407,0.19571082695998598
8248,0.11542989309417426
1213,0.3848785339656111
20119,0.08022940749292891
19818,0.19615894876340817
21070,0.21787947836930346
2652,0.0932039747571225
10083,0.4824627384754445
11437,0.1535295054286219
897,0.3208891236456977
7137,0.4211598918348868
4041,0.11619831225157559
15686,0.2283073607515405
19504,0.09912234196185295
26934,0.18698406442377927
1160,0.5781074760553003
4033,0.16539718689425859
12814,0.11719400579173404
2885,0.10928580792203295
14133,0.2902353409085713
14036,0.48591545006050113
25159,0.10520657895690355
9437,0.42205027607703804
28177,0.08163179101454643
17309,0.09303468674456966
24595,0.1545527931355207
10441,0.31520866154210003
27421,0.10261163902128527
7573,0.11234936795734059
18459,0.19547996258051387
13912,0.23135340057879641
7040,0.6452791473741157
11762,0.20612908238918407
588,0.16019772460610157
28387,0.7995110365495879
15937,0.10802989234944088
4802,0.3492720521248519
7527,0.20947389577921072
18288,0.16656775842269297
971,0.14726375445743137
26759,0.1054030261207572
25696,0.10225189708765951
14908,0.4263334153486686
15528,0.137232869885558
812,0.1700981922758097
28998,0.19905467145395067
21828,0.26267958115146195
120,0.10504374264296754
6963,0.1671448143297912
28054,0.1031054190190581
26283,0.06749900002487928
6721,0.23449203660635504
15432,0.8144715386889052
22350,0.08112677616662226
4853,0.26649169257585525
21975,0.057654141952306885
11133,0.14496604377343705
11926,0.6339698561956546
28245,0.43417531347366456
14113,0.3696406607290064
20292,0.17654087376697894
23561,0.11279026663817315
5139,0.19102686057680857
23550,0.06288759723846088
9142,0.10377356541872318
24182,0.20909219880108929
21836,0.15928755350363896
13670,0.2932132023353893
10925,0.08497713406229353
29494,0.09653865378775617
16609,0.13634977760155545
27968,0.08170183152260652
29244,0.501949064048126
3210,0.15375890701491982
27636,0.2678335310192847
4345,0.1276324716348031
10273,0.08956415790636198
19081,0.08621423271801801
13623,0.2087117070687055
19704,0.15569981604844452
17017,0.2122131844831974
14695,0.3895770758838664
25058,0.20209846213580762
6839,0.6786588012738517
11826,0.11260103848750865
25954,0.1225574160302533
695,0.08480021283239675
12259,0.6280782341578779
18408,0.10202188931028483
12158,0.1313876054217974
16436,0.2148151655049447
15720,0.10392089490029029
14582,0.15725453690231173
11321,0.6074675695956876
22926,0.0895243864581875
6682,0.10537934528930036
26562,0.1358323715953494
11543,0.1554830727683136
23569,0.22373308034357994
19125,0.12493327955576636
23648,0.21464220394480413
27217,0.11680322687378066
9346,0.4517302053984726
26005,0.09871836810272155
14998,0.11890101413101829
754,0.17485039360309873
17837,0.13452528068565905
21082,0.18876592020617267
4686,0.21292256243589824
12865,0.12328382243098539
24707,0.09471149815127522
11913,0.12481656187741436
1501,0.0958169673212147
20192,0.16927801263651496
10607,0.14906441900597767
1388,0.28451555913181825
12952,0.04662113546981297
15740,0.09937242517267057
22569,0.15464567255326844
12165,0.08906267658638253
24167,0.29552620105678046
29411,0.10511645871799949
26781,0.6504391005366779
4126,0.1816297551530516
15967,0.05586618460390011
7580,0.6236604923821314
29874,0.155665743479995
10645,0.10504584366553997
5137,0.19230817392519353
24701,0.18988437386929302
6338,0.2410781902730031
13686,0.07579486602614043
15901,0.11143961447509457
5599,0.46847671842510846
14467,0.155701218353035
1303,0.15857492887311841
1921,0.15883145306371163
18507,0.18526541491161763
12503,0.15397397562398935
24243,0.11204788820747283
19961,0.1346889525485332
25396,0.5237074855869204
24407,0.7089097908267281
29766,0.10160039297309784
3292,0.14115572723190423
4397,0.06394193328980936
16832,0.17392770804660113
4349,0.24310148048829772
4301,0.4813741415075038
6275,0.537444331464715
16332,0.20929817610395635
28727,0.06668634000601398
7470,0.09449882120697752
25072,0.11643076161615495
24563,0.10309657359858272
18171,0.1315300675391885
17875,0.07591408581690288
27103,0.06740025399483543
16957,0.10525334808088554
19379,0.15487337589570851
21121,0.09396434400217794
10726,0.06798541904548386
10014,0.046282417536860763
7081,0.11522325859058145
27158,0.1625225443733785
7100,0.12304126452632357
5652,0.6401869306511487
17452,0.2503990604955759
27169,0.19504985773206843
25183,0.18955500172766968
13773,0.2048758101675546
19781,0.13029261331867018
5802,0.16634102457225605
4453,0.17436447184653056
18717,0.1013379480149856
8757,0.1793820482918344
17614,0.20052779372377055
27474,0.25603342921995614
6252,0.17782540476284706
23763,0.13405321050138677
20513,0.24881805195569434
21446,0.19125289379957683
6174,0.052930647087877813
13982,0.39653592557340694
22015,0.107007489866926
4689,0.6544982340695514
29904,0.08274414617870245
4362,0.08332316175545382
29222,0.084641751113614
20345,0.18908340197415735
15096,0.06734964928163988
14542,0.18219532934573712
25558,0.15568012051650693
13310,0.09554664796983892
11162,0.12966406766593452
15141,0.10209881380959049
1189,0.08215667388366678
24657,0.04288499896451687
28991,0.5494930558058884
26376,0.21825481086279117
6939,0.11758943724433324
22300,0.21808978309254506
18642,0.26029234603409046
17048,0.08609179094251936
29499,0.6308546389174008
18328,0.5128851071547722
14017,0.09774285081877288
13444,0.04393836588952071
13637,0.17878477501096493
6674,0.1847247371385825
16593,0.20096191861849114
28809,0.13069021452745616
12808,0.13570795472425198
12600,0.11957360194212484
29868,0.19509466773589512
24202,0.14546656535502567
28002,0.12195581186929266
24767,0.09203036591594647
4429,0.12433540146108472
15419,0.20006937151775425
10416,0.10176822915871309
1859,0.33239228805342497
10411,0.19378613456673985
24783,0.2641340055376151
9618,0.45737273234215764
20023,0.19277807293887025
22261,0.242390434610518
24859,0.07283212920389179
12643,0.15127733723079045
27974,0.0962199371581455
3145,0.6589096200873731
2615,0.15364845442617484
6228,0.07408548783935126
23125,0.27709720286171996
824,0.14913297966814607
4616,0.14518713731597274
16030,0.2539666657024218
29461,0.14221228447067832
13308,0.1416088649538645
16010,0.34239199345974713
17192,0.10649816112332751
8744,0.11296087659146004
2518,0.165268194815901
21441,0.06965635163758103
1117,0.07956159777659838
24860,0.5823158271772028
28546,0.28007954882405706
19808,0.07357040566561478
12825,0.10350676516928793
19539,0.15578708734223262
29985,0.6414691145220753
9601,0.33824627153408726
785,0.22519251521956116
3034,0.134468795773068
25830,0.3128841263644985
18475,0.18491252081946447
6918,0.2344338366153175
14539,0.1310893554324386
16618,0.6585324415296964
5902,0.5137696663276208
21203,0.2303781081221034
7659,0.07886772663430343
26915,0.10124705061877227
1493,0.20122300692175443
27844,0.16408011612681772
24538,0.0796131654886583
6206,0.4971270282519596
16122,0.0722168089757735
8970,0.10361227105058289
6345,0.14812866796316276
10197,0.2512156382429957
10716,0.6915620819960874
21555,0.12264990361242663
29042,0.15458122511933914
16458,0.19005626179304477
14027,0.6692290337916198
8899,0.1497223361967224
25777,0.11716088463452866
28415,0.06710318260799053
28765,0.1315880831083179
4208,0.26502170258420504
16508,0.13484906725779353
19873,0.21596050869008757
13391,0.18845693385232443
26571,0.09189558869645383
4902,0.09952638552004185
24711,0.08620412584020669
25566,0.15935155807988072
26270,0.18049758196749027
16679,0.21650085003760597
4601,0.18766623911624675
5506,0.0825316937284159
10842,0.45248555215119074
8202,0.264294443980897
22346,0.27037746331741264
7306,0.6741315823979158
549,0.15179723822683566
25664,0.16232781796932944
8410,0.12311434628531673
9855,0.1251932977264047
10993,0.0891300469014662
10126,0.645649007802166
9012,0.18555035169230458
9144,0.1842014401509161
3958,0.2926414697823843
15071,0.14139664976708968
8825,0.21614564385122445
14231,0.0502049426843846
26525,0.051762445578054234
26723,0.6865389494483751
18385,0.6083794101379292
21257,0.6045979125162105
26969,0.20479409158508305
15343,0.07094757424414622
11584,0.15883760521203863
14918,0.3291995604894407
25847,0.17334141634339534
26100,0.07904500907222024
17701,0.19295805011755074
22879,0.1055543912444429
16661,0.14123066936153797
3254,0.2554991948436046
14746,0.08791998734959712
12661,0.716173112965018
7679,0.2902662581021829
7798,0.06113018116740956
4596,0.16927002524730683
1880,0.1695601848826973
27148,0.09738474450132706
5420,0.10771332738244963
22974,0.738620380374392
18753,0.07122337287129303
14139,0.07471966915863924
19145,0.2343789480972698
21765,0.05607981769681193
24497,0.2886802908490779
2308,0.5642581552152641
2271,0.13726602259227227
15000,0.09425209293957203
16105,0.620084062007194
16890,0.5699925705322935
15337,0.2812981910304402
4661,0.42778742931856945
12727,0.11250638702843505
1626,0.14765358715740765
6249,0.39562519499707177
22212,0.16839940582557641
6952,0.067292439289945
23351,0.05021192182408746
17813,0.32964769925899573
24455,0.1185899017938411
27742,0.1127614860710558
23572,0.14837520816040295
2715,0.5716344528555012
5868,0.17832170887937113
12452,0.09140076333466472
26830,0.14372241642813477
19901,0.14100409276076636
8990,0.11643058519467246
16120,0.23563672859389265
12414,0.15737614065515804
1609,0.5211288149262551
8389,0.28928106066453685
910,0.07769973830685167
9277,0.09575026988434945
18117,0.18459036732591078
19054,0.13149473236033563
5877,0.054941188535183184
3070,0.1186587422441191
25768,0.1776897328085088
13103,0.22110920756155306
4582,0.15654702984791732
15617,0.08605197687399489
878,0.12469092605084317
12093,0.7684814944838179
12839,0.06635247722299781
8196,0.14551914129334886
4017,0.08562764440355475
14033,0.10563493320177968
20178,0.7272821195403815
16136,0.4117291762263545
28540,0.14059520853916516
20047,0.0795438826355891
649,0.08050297381995292
271,0.7273101052061949
6165,0.1526717603579123
9151,0.22644168688860183
7380,0.4957937707411758
8917,0.12480408295048401
8727,0.12103961827514861
1245,0.06943900668223824
24928,0.07134085320448802
17206,0.2447174709685957
22221,0.16498133682371507
211,0.13588474529130068
2297,0.12901154630629355
27425,0.19323839192873746
362,0.2843678418507394
27568,0.07236246298887852
20603,0.6451318212984344
3789,0.1513995500175248
8539,0.7668724093642892
8555,0.14897771172951857
4049,0.17103411020447687
11633,0.1881199190452824
10190,0.14784779662766978
12060,0.0892320970934299
4364,0.08551001059097567
4680,0.3437583764228851
17945,0.14088118952986156
15057,0.08381370673705778
2094,0.6133297575577281
21006,0.1876851088055107
